Trade Date,Underlying,Product Type,Exchange,Volume
2020/12/29,SPY,S,BATS,369700
2020/12/29,SPY,S,C2,198829
2020/12/29,SPY,S,CBOE,557494
2020/12/29,SPY,S,EDGX,145313
2020/12/30,SPY,S,BATS,338766
2020/12/30,SPY,S,C2,226269
2020/12/30,SPY,S,CBOE,441549
2020/12/30,SPY,S,EDGX,136742
2020/12/31,SPY,S,BATS,379045
2020/12/31,SPY,S,C2,243083
2020/12/31,SPY,S,CBOE,556342
2020/12/31,SPY,S,EDGX,193240
2021/01/04,SPY,S,BATS,893407
2021/01/04,SPY,S,C2,397868
2021/01/04,SPY,S,CBOE,882333
2021/01/04,SPY,S,EDGX,345495
2021/01/05,SPY,S,BATS,380566
2021/01/05,SPY,S,C2,207460
2021/01/05,SPY,S,CBOE,512760
2021/01/05,SPY,S,EDGX,150039
2021/01/06,SPY,S,BATS,776609
2021/01/06,SPY,S,C2,398060
2021/01/06,SPY,S,CBOE,815119
2021/01/06,SPY,S,EDGX,281267
2021/01/07,SPY,S,BATS,469252
2021/01/07,SPY,S,C2,284991
2021/01/07,SPY,S,CBOE,555583
2021/01/07,SPY,S,EDGX,191669
2021/01/08,SPY,S,BATS,755294
2021/01/08,SPY,S,C2,370770
2021/01/08,SPY,S,CBOE,864615
2021/01/08,SPY,S,EDGX,279372
2021/01/11,SPY,S,BATS,511085
2021/01/11,SPY,S,C2,315815
2021/01/11,SPY,S,CBOE,605371
2021/01/11,SPY,S,EDGX,200020
2021/01/12,SPY,S,BATS,474746
2021/01/12,SPY,S,C2,222996
2021/01/12,SPY,S,CBOE,566097
2021/01/12,SPY,S,EDGX,145803
2021/01/13,SPY,S,BATS,450377
2021/01/13,SPY,S,C2,255232
2021/01/13,SPY,S,CBOE,585512
2021/01/13,SPY,S,EDGX,163803
2021/01/14,SPY,S,BATS,379386
2021/01/14,SPY,S,C2,196989
2021/01/14,SPY,S,CBOE,478417
2021/01/14,SPY,S,EDGX,135704
2021/01/15,SPY,S,BATS,822615
2021/01/15,SPY,S,C2,382508
2021/01/15,SPY,S,CBOE,956098
2021/01/15,SPY,S,EDGX,251589
2021/01/19,SPY,S,BATS,442240
2021/01/19,SPY,S,C2,296915
2021/01/19,SPY,S,CBOE,616350
2021/01/19,SPY,S,EDGX,181461
2021/01/20,SPY,S,BATS,599858
2021/01/20,SPY,S,C2,388768
2021/01/20,SPY,S,CBOE,849106
2021/01/20,SPY,S,EDGX,246050
2021/01/21,SPY,S,BATS,475562
2021/01/21,SPY,S,C2,258598
2021/01/21,SPY,S,CBOE,545653
2021/01/21,SPY,S,EDGX,131205
2021/01/22,SPY,S,BATS,447620
2021/01/22,SPY,S,C2,286885
2021/01/22,SPY,S,CBOE,520394
2021/01/22,SPY,S,EDGX,207728
2021/01/25,SPY,S,BATS,605483
2021/01/25,SPY,S,C2,393131
2021/01/25,SPY,S,CBOE,605906
2021/01/25,SPY,S,EDGX,232711
2021/01/26,SPY,S,BATS,336314
2021/01/26,SPY,S,C2,218247
2021/01/26,SPY,S,CBOE,373060
2021/01/26,SPY,S,EDGX,126095
2021/01/27,SPY,S,BATS,971731
2021/01/27,SPY,S,C2,489193
2021/01/27,SPY,S,CBOE,905253
2021/01/27,SPY,S,EDGX,344297
2021/01/28,SPY,S,BATS,542640
2021/01/28,SPY,S,C2,348478
2021/01/28,SPY,S,CBOE,650270
2021/01/28,SPY,S,EDGX,209112
2021/01/29,SPY,S,BATS,1037109
2021/01/29,SPY,S,C2,446864
2021/01/29,SPY,S,CBOE,1174071
2021/01/29,SPY,S,EDGX,361658
2021/02/01,SPY,S,BATS,731709
2021/02/01,SPY,S,C2,332462
2021/02/01,SPY,S,CBOE,646088
2021/02/01,SPY,S,EDGX,239395
2021/02/02,SPY,S,BATS,553479
2021/02/02,SPY,S,C2,276644
2021/02/02,SPY,S,CBOE,622656
2021/02/02,SPY,S,EDGX,201090
2021/02/03,SPY,S,BATS,578435
2021/02/03,SPY,S,C2,300385
2021/02/03,SPY,S,CBOE,547695
2021/02/03,SPY,S,EDGX,214929
2021/02/04,SPY,S,BATS,357994
2021/02/04,SPY,S,C2,240059
2021/02/04,SPY,S,CBOE,514270
2021/02/04,SPY,S,EDGX,184606
2021/02/05,SPY,S,BATS,598677
2021/02/05,SPY,S,C2,382497
2021/02/05,SPY,S,CBOE,764666
2021/02/05,SPY,S,EDGX,292967
2021/02/08,SPY,S,BATS,352351
2021/02/08,SPY,S,C2,332966
2021/02/08,SPY,S,CBOE,710795
2021/02/08,SPY,S,EDGX,207006
2021/02/09,SPY,S,BATS,245491
2021/02/09,SPY,S,C2,231866
2021/02/09,SPY,S,CBOE,454578
2021/02/09,SPY,S,EDGX,150547
2021/02/10,SPY,S,BATS,599442
2021/02/10,SPY,S,C2,376441
2021/02/10,SPY,S,CBOE,747176
2021/02/10,SPY,S,EDGX,254578
2021/02/11,SPY,S,BATS,369450
2021/02/11,SPY,S,C2,274445
2021/02/11,SPY,S,CBOE,529496
2021/02/11,SPY,S,EDGX,197221
2021/02/12,SPY,S,BATS,461728
2021/02/12,SPY,S,C2,300734
2021/02/12,SPY,S,CBOE,563062
2021/02/12,SPY,S,EDGX,238727
2021/02/16,SPY,S,BATS,519013
2021/02/16,SPY,S,C2,380202
2021/02/16,SPY,S,CBOE,580551
2021/02/16,SPY,S,EDGX,246086
2021/02/17,SPY,S,BATS,514103
2021/02/17,SPY,S,C2,301503
2021/02/17,SPY,S,CBOE,582264
2021/02/17,SPY,S,EDGX,232941
2021/02/18,SPY,S,BATS,484182
2021/02/18,SPY,S,C2,270282
2021/02/18,SPY,S,CBOE,619606
2021/02/18,SPY,S,EDGX,191473
2021/02/19,SPY,S,BATS,494188
2021/02/19,SPY,S,C2,311948
2021/02/19,SPY,S,CBOE,732480
2021/02/19,SPY,S,EDGX,224549
2021/02/22,SPY,S,BATS,417192
2021/02/22,SPY,S,C2,246094
2021/02/22,SPY,S,CBOE,509778
2021/02/22,SPY,S,EDGX,207957
2021/02/23,SPY,S,BATS,532129
2021/02/23,SPY,S,C2,337234
2021/02/23,SPY,S,CBOE,714532
2021/02/23,SPY,S,EDGX,268696
2021/02/24,SPY,S,BATS,503944
2021/02/24,SPY,S,C2,339649
2021/02/24,SPY,S,CBOE,637252
2021/02/24,SPY,S,EDGX,228199
2021/02/25,SPY,S,BATS,633787
2021/02/25,SPY,S,C2,350076
2021/02/25,SPY,S,CBOE,742960
2021/02/25,SPY,S,EDGX,258456
2021/02/26,SPY,S,BATS,839978
2021/02/26,SPY,S,C2,419188
2021/02/26,SPY,S,CBOE,843953
2021/02/26,SPY,S,EDGX,287496
2021/03/01,SPY,S,BATS,640480
2021/03/01,SPY,S,C2,310557
2021/03/01,SPY,S,CBOE,665002
2021/03/01,SPY,S,EDGX,231271
2021/03/02,SPY,S,BATS,425933
2021/03/02,SPY,S,C2,173421
2021/03/02,SPY,S,CBOE,494928
2021/03/02,SPY,S,EDGX,144704
2021/03/03,SPY,S,BATS,699068
2021/03/03,SPY,S,C2,245877
2021/03/03,SPY,S,CBOE,666050
2021/03/03,SPY,S,EDGX,198862
2021/03/04,SPY,S,BATS,788599
2021/03/04,SPY,S,C2,317438
2021/03/04,SPY,S,CBOE,830674
2021/03/04,SPY,S,EDGX,283631
2021/03/05,SPY,S,BATS,915839
2021/03/05,SPY,S,C2,346328
2021/03/05,SPY,S,CBOE,912364
2021/03/05,SPY,S,EDGX,261670
2021/03/08,SPY,S,BATS,664673
2021/03/08,SPY,S,C2,249825
2021/03/08,SPY,S,CBOE,607691
2021/03/08,SPY,S,EDGX,190274
2021/03/09,SPY,S,BATS,427452
2021/03/09,SPY,S,C2,200317
2021/03/09,SPY,S,CBOE,515331
2021/03/09,SPY,S,EDGX,184711
2021/03/10,SPY,S,BATS,506328
2021/03/10,SPY,S,C2,185702
2021/03/10,SPY,S,CBOE,581809
2021/03/10,SPY,S,EDGX,166158
2021/03/11,SPY,S,BATS,483008
2021/03/11,SPY,S,C2,231512
2021/03/11,SPY,S,CBOE,525023
2021/03/11,SPY,S,EDGX,203733
2021/03/12,SPY,S,BATS,530530
2021/03/12,SPY,S,C2,249185
2021/03/12,SPY,S,CBOE,542338
2021/03/12,SPY,S,EDGX,181616
2021/03/15,SPY,S,BATS,473797
2021/03/15,SPY,S,C2,195830
2021/03/15,SPY,S,CBOE,492985
2021/03/15,SPY,S,EDGX,176451
2021/03/16,SPY,S,BATS,452176
2021/03/16,SPY,S,C2,205248
2021/03/16,SPY,S,CBOE,513122
2021/03/16,SPY,S,EDGX,141104
2021/03/17,SPY,S,BATS,551067
2021/03/17,SPY,S,C2,213850
2021/03/17,SPY,S,CBOE,617343
2021/03/17,SPY,S,EDGX,190199
2021/03/18,SPY,S,BATS,624157
2021/03/18,SPY,S,C2,295693
2021/03/18,SPY,S,CBOE,401408
2021/03/18,SPY,S,EDGX,194895
2021/03/19,SPY,S,BATS,664984
2021/03/19,SPY,S,C2,331485
2021/03/19,SPY,S,CBOE,631452
2021/03/19,SPY,S,EDGX,226260
2021/03/22,SPY,S,BATS,446263
2021/03/22,SPY,S,C2,214255
2021/03/22,SPY,S,CBOE,407979
2021/03/22,SPY,S,EDGX,163423
2021/03/23,SPY,S,BATS,533882
2021/03/23,SPY,S,C2,225155
2021/03/23,SPY,S,CBOE,545435
2021/03/23,SPY,S,EDGX,161596
2021/03/24,SPY,S,BATS,634475
2021/03/24,SPY,S,C2,259775
2021/03/24,SPY,S,CBOE,702931
2021/03/24,SPY,S,EDGX,212069
2021/03/25,SPY,S,BATS,618277
2021/03/25,SPY,S,C2,264029
2021/03/25,SPY,S,CBOE,698065
2021/03/25,SPY,S,EDGX,180936
2021/03/26,SPY,S,BATS,720601
2021/03/26,SPY,S,C2,284511
2021/03/26,SPY,S,CBOE,765658
2021/03/26,SPY,S,EDGX,251835
2021/03/29,SPY,S,BATS,541097
2021/03/29,SPY,S,C2,275937
2021/03/29,SPY,S,CBOE,796420
2021/03/29,SPY,S,EDGX,223550
2021/03/30,SPY,S,BATS,348469
2021/03/30,SPY,S,C2,178583
2021/03/30,SPY,S,CBOE,442881
2021/03/30,SPY,S,EDGX,154357
2021/03/31,SPY,S,BATS,553114
2021/03/31,SPY,S,C2,278585
2021/03/31,SPY,S,CBOE,650832
2021/03/31,SPY,S,EDGX,211491
2021/04/01,SPY,S,BATS,598882
2021/04/01,SPY,S,C2,297259
2021/04/01,SPY,S,CBOE,551010
2021/04/01,SPY,S,EDGX,205142
2021/04/05,SPY,S,BATS,600065
2021/04/05,SPY,S,C2,322033
2021/04/05,SPY,S,CBOE,698970
2021/04/05,SPY,S,EDGX,269485
2021/04/06,SPY,S,BATS,364451
2021/04/06,SPY,S,C2,152831
2021/04/06,SPY,S,CBOE,442378
2021/04/06,SPY,S,EDGX,156273
2021/04/07,SPY,S,BATS,443482
2021/04/07,SPY,S,C2,219670
2021/04/07,SPY,S,CBOE,491829
2021/04/07,SPY,S,EDGX,178024
2021/04/08,SPY,S,BATS,359864
2021/04/08,SPY,S,C2,187402
2021/04/08,SPY,S,CBOE,414064
2021/04/08,SPY,S,EDGX,127449
2021/04/09,SPY,S,BATS,545182
2021/04/09,SPY,S,C2,362849
2021/04/09,SPY,S,CBOE,545675
2021/04/09,SPY,S,EDGX,238401
2021/04/12,SPY,S,BATS,473879
2021/04/12,SPY,S,C2,264255
2021/04/12,SPY,S,CBOE,557133
2021/04/12,SPY,S,EDGX,189897
2021/04/13,SPY,S,BATS,316751
2021/04/13,SPY,S,C2,190077
2021/04/13,SPY,S,CBOE,437707
2021/04/13,SPY,S,EDGX,139100
2021/04/14,SPY,S,BATS,442123
2021/04/14,SPY,S,C2,288253
2021/04/14,SPY,S,CBOE,575100
2021/04/14,SPY,S,EDGX,209452
2021/04/15,SPY,S,BATS,380007
2021/04/15,SPY,S,C2,259554
2021/04/15,SPY,S,CBOE,515461
2021/04/15,SPY,S,EDGX,196192
2021/04/16,SPY,S,BATS,481953
2021/04/16,SPY,S,C2,330655
2021/04/16,SPY,S,CBOE,607068
2021/04/16,SPY,S,EDGX,211371
2021/04/19,SPY,S,BATS,544905
2021/04/19,SPY,S,C2,321940
2021/04/19,SPY,S,CBOE,641088
2021/04/19,SPY,S,EDGX,240752
2021/04/20,SPY,S,BATS,470246
2021/04/20,SPY,S,C2,321052
2021/04/20,SPY,S,CBOE,610323
2021/04/20,SPY,S,EDGX,173347
2021/04/21,SPY,S,BATS,408241
2021/04/21,SPY,S,C2,249937
2021/04/21,SPY,S,CBOE,465409
2021/04/21,SPY,S,EDGX,172329
2021/04/22,SPY,S,BATS,643666
2021/04/22,SPY,S,C2,308847
2021/04/22,SPY,S,CBOE,663281
2021/04/22,SPY,S,EDGX,199034
2021/04/23,SPY,S,BATS,534551
2021/04/23,SPY,S,C2,361824
2021/04/23,SPY,S,CBOE,692814
2021/04/23,SPY,S,EDGX,237851
2021/04/26,SPY,S,BATS,414513
2021/04/26,SPY,S,C2,290327
2021/04/26,SPY,S,CBOE,450860
2021/04/26,SPY,S,EDGX,148552
2021/04/27,SPY,S,BATS,261128
2021/04/27,SPY,S,C2,163062
2021/04/27,SPY,S,CBOE,311664
2021/04/27,SPY,S,EDGX,114331
2021/04/28,SPY,S,BATS,380255
2021/04/28,SPY,S,C2,254842
2021/04/28,SPY,S,CBOE,434532
2021/04/28,SPY,S,EDGX,145061
2021/04/29,SPY,S,BATS,548099
2021/04/29,SPY,S,C2,349333
2021/04/29,SPY,S,CBOE,451672
2021/04/29,SPY,S,EDGX,185038
2021/04/30,SPY,S,BATS,578074
2021/04/30,SPY,S,C2,311608
2021/04/30,SPY,S,CBOE,354597
2021/04/30,SPY,S,EDGX,227210
2021/05/03,SPY,S,BATS,433470
2021/05/03,SPY,S,C2,281453
2021/05/03,SPY,S,CBOE,449507
2021/05/03,SPY,S,EDGX,161188
2021/05/04,SPY,S,BATS,600578
2021/05/04,SPY,S,C2,264399
2021/05/04,SPY,S,CBOE,552496
2021/05/04,SPY,S,EDGX,168017
2021/05/05,SPY,S,BATS,520610
2021/05/05,SPY,S,C2,262737
2021/05/05,SPY,S,CBOE,466721
2021/05/05,SPY,S,EDGX,167228
2021/05/06,SPY,S,BATS,485902
2021/05/06,SPY,S,C2,210465
2021/05/06,SPY,S,CBOE,488382
2021/05/06,SPY,S,EDGX,155606
2021/05/07,SPY,S,BATS,592758
2021/05/07,SPY,S,C2,322022
2021/05/07,SPY,S,CBOE,621226
2021/05/07,SPY,S,EDGX,219353
2021/05/10,SPY,S,BATS,599358
2021/05/10,SPY,S,C2,296917
2021/05/10,SPY,S,CBOE,604678
2021/05/10,SPY,S,EDGX,207983
2021/05/11,SPY,S,BATS,653045
2021/05/11,SPY,S,C2,316018
2021/05/11,SPY,S,CBOE,636676
2021/05/11,SPY,S,EDGX,199708
2021/05/12,SPY,S,BATS,876590
2021/05/12,SPY,S,C2,386844
2021/05/12,SPY,S,CBOE,816028
2021/05/12,SPY,S,EDGX,234752
2021/05/13,SPY,S,BATS,639017
2021/05/13,SPY,S,C2,277450
2021/05/13,SPY,S,CBOE,589296
2021/05/13,SPY,S,EDGX,181576
2021/05/14,SPY,S,BATS,601760
2021/05/14,SPY,S,C2,328514
2021/05/14,SPY,S,CBOE,604023
2021/05/14,SPY,S,EDGX,213099
2021/05/17,SPY,S,BATS,520099
2021/05/17,SPY,S,C2,234493
2021/05/17,SPY,S,CBOE,490736
2021/05/17,SPY,S,EDGX,164925
2021/05/18,SPY,S,BATS,384159
2021/05/18,SPY,S,C2,194477
2021/05/18,SPY,S,CBOE,380985
2021/05/18,SPY,S,EDGX,135478
2021/05/19,SPY,S,BATS,774173
2021/05/19,SPY,S,C2,345185
2021/05/19,SPY,S,CBOE,835908
2021/05/19,SPY,S,EDGX,228428
2021/05/20,SPY,S,BATS,564583
2021/05/20,SPY,S,C2,260385
2021/05/20,SPY,S,CBOE,550912
2021/05/20,SPY,S,EDGX,181110
2021/05/21,SPY,S,BATS,669954
2021/05/21,SPY,S,C2,339475
2021/05/21,SPY,S,CBOE,683535
2021/05/21,SPY,S,EDGX,252541
2021/05/24,SPY,S,BATS,412674
2021/05/24,SPY,S,C2,244992
2021/05/24,SPY,S,CBOE,504841
2021/05/24,SPY,S,EDGX,197458
2021/05/25,SPY,S,BATS,371621
2021/05/25,SPY,S,C2,248966
2021/05/25,SPY,S,CBOE,455131
2021/05/25,SPY,S,EDGX,156038
2021/05/26,SPY,S,BATS,382565
2021/05/26,SPY,S,C2,331973
2021/05/26,SPY,S,CBOE,443220
2021/05/26,SPY,S,EDGX,170808
2021/05/27,SPY,S,BATS,305600
2021/05/27,SPY,S,C2,253489
2021/05/27,SPY,S,CBOE,337185
2021/05/27,SPY,S,EDGX,145971
2021/05/28,SPY,S,BATS,412263
2021/05/28,SPY,S,C2,336452
2021/05/28,SPY,S,CBOE,455090
2021/05/28,SPY,S,EDGX,183701
2021/06/01,SPY,S,BATS,404221
2021/06/01,SPY,S,C2,303361
2021/06/01,SPY,S,CBOE,449750
2021/06/01,SPY,S,EDGX,177131
2021/06/02,SPY,S,BATS,366266
2021/06/02,SPY,S,C2,288608
2021/06/02,SPY,S,CBOE,490313
2021/06/02,SPY,S,EDGX,162861
2021/06/03,SPY,S,BATS,354360
2021/06/03,SPY,S,C2,225482
2021/06/03,SPY,S,CBOE,368738
2021/06/03,SPY,S,EDGX,170880
2021/06/04,SPY,S,BATS,388528
2021/06/04,SPY,S,C2,307823
2021/06/04,SPY,S,CBOE,526991
2021/06/04,SPY,S,EDGX,199707
2021/06/07,SPY,S,BATS,313106
2021/06/07,SPY,S,C2,243778
2021/06/07,SPY,S,CBOE,322827
2021/06/07,SPY,S,EDGX,143339
2021/06/08,SPY,S,BATS,306955
2021/06/08,SPY,S,C2,241498
2021/06/08,SPY,S,CBOE,401954
2021/06/08,SPY,S,EDGX,137379
2021/06/09,SPY,S,BATS,303688
2021/06/09,SPY,S,C2,221340
2021/06/09,SPY,S,CBOE,367169
2021/06/09,SPY,S,EDGX,143926
2021/06/10,SPY,S,BATS,394965
2021/06/10,SPY,S,C2,277740
2021/06/10,SPY,S,CBOE,486622
2021/06/10,SPY,S,EDGX,178399
2021/06/11,SPY,S,BATS,360312
2021/06/11,SPY,S,C2,315512
2021/06/11,SPY,S,CBOE,404785
2021/06/11,SPY,S,EDGX,183846
2021/06/14,SPY,S,BATS,304231
2021/06/14,SPY,S,C2,257085
2021/06/14,SPY,S,CBOE,344087
2021/06/14,SPY,S,EDGX,157278
2021/06/15,SPY,S,BATS,264310
2021/06/15,SPY,S,C2,227561
2021/06/15,SPY,S,CBOE,308103
2021/06/15,SPY,S,EDGX,139689
2021/06/16,SPY,S,BATS,537077
2021/06/16,SPY,S,C2,335306
2021/06/16,SPY,S,CBOE,536101
2021/06/16,SPY,S,EDGX,201886
2021/06/17,SPY,S,BATS,385645
2021/06/17,SPY,S,C2,281791
2021/06/17,SPY,S,CBOE,447113
2021/06/17,SPY,S,EDGX,203932
2021/06/18,SPY,S,BATS,573520
2021/06/18,SPY,S,C2,431440
2021/06/18,SPY,S,CBOE,781473
2021/06/18,SPY,S,EDGX,265829
2021/06/21,SPY,S,BATS,447684
2021/06/21,SPY,S,C2,336166
2021/06/21,SPY,S,CBOE,555464
2021/06/21,SPY,S,EDGX,239276
2021/06/22,SPY,S,BATS,321705
2021/06/22,SPY,S,C2,284924
2021/06/22,SPY,S,CBOE,407980
2021/06/22,SPY,S,EDGX,172899
2021/06/23,SPY,S,BATS,308421
2021/06/23,SPY,S,C2,229854
2021/06/23,SPY,S,CBOE,372635
2021/06/23,SPY,S,EDGX,171709
2021/06/24,SPY,S,BATS,291444
2021/06/24,SPY,S,C2,267008
2021/06/24,SPY,S,CBOE,372082
2021/06/24,SPY,S,EDGX,152416
2021/06/25,SPY,S,BATS,352879
2021/06/25,SPY,S,C2,273058
2021/06/25,SPY,S,CBOE,452472
2021/06/25,SPY,S,EDGX,185460
2021/06/28,SPY,S,BATS,318021
2021/06/28,SPY,S,C2,236513
2021/06/28,SPY,S,CBOE,512410
2021/06/28,SPY,S,EDGX,149959
2021/06/29,SPY,S,BATS,203119
2021/06/29,SPY,S,C2,192297
2021/06/29,SPY,S,CBOE,300572
2021/06/29,SPY,S,EDGX,138271
2021/06/30,SPY,S,BATS,258740
2021/06/30,SPY,S,C2,195956
2021/06/30,SPY,S,CBOE,399473
2021/06/30,SPY,S,EDGX,153788
2021/07/01,SPY,S,BATS,276512
2021/07/01,SPY,S,C2,225719
2021/07/01,SPY,S,CBOE,376610
2021/07/01,SPY,S,EDGX,131089
2021/07/02,SPY,S,BATS,395268
2021/07/02,SPY,S,C2,335496
2021/07/02,SPY,S,CBOE,561040
2021/07/02,SPY,S,EDGX,233093
2021/07/06,SPY,S,BATS,490301
2021/07/06,SPY,S,C2,306791
2021/07/06,SPY,S,CBOE,660470
2021/07/06,SPY,S,EDGX,295561
2021/07/07,SPY,S,BATS,463846
2021/07/07,SPY,S,C2,263847
2021/07/07,SPY,S,CBOE,588291
2021/07/07,SPY,S,EDGX,243069
2021/07/08,SPY,S,BATS,498246
2021/07/08,SPY,S,C2,288763
2021/07/08,SPY,S,CBOE,677479
2021/07/08,SPY,S,EDGX,243844
2021/07/09,SPY,S,BATS,478354
2021/07/09,SPY,S,C2,294642
2021/07/09,SPY,S,CBOE,712096
2021/07/09,SPY,S,EDGX,279377
2021/07/12,SPY,S,BATS,376822
2021/07/12,SPY,S,C2,311270
2021/07/12,SPY,S,CBOE,607298
2021/07/12,SPY,S,EDGX,225643
2021/07/13,SPY,S,BATS,415107
2021/07/13,SPY,S,C2,268688
2021/07/13,SPY,S,CBOE,670533
2021/07/13,SPY,S,EDGX,190209
2021/07/14,SPY,S,BATS,443275
2021/07/14,SPY,S,C2,265469
2021/07/14,SPY,S,CBOE,686720
2021/07/14,SPY,S,EDGX,253113
2021/07/15,SPY,S,BATS,414292
2021/07/15,SPY,S,C2,231315
2021/07/15,SPY,S,CBOE,596026
2021/07/15,SPY,S,EDGX,179435
2021/07/16,SPY,S,BATS,574780
2021/07/16,SPY,S,C2,335643
2021/07/16,SPY,S,CBOE,806342
2021/07/16,SPY,S,EDGX,272422
2021/07/19,SPY,S,BATS,774976
2021/07/19,SPY,S,C2,469887
2021/07/19,SPY,S,CBOE,1059583
2021/07/19,SPY,S,EDGX,368868
2021/07/20,SPY,S,BATS,482133
2021/07/20,SPY,S,C2,312598
2021/07/20,SPY,S,CBOE,598103
2021/07/20,SPY,S,EDGX,263445
2021/07/21,SPY,S,BATS,385626
2021/07/21,SPY,S,C2,256395
2021/07/21,SPY,S,CBOE,423895
2021/07/21,SPY,S,EDGX,208237
2021/07/22,SPY,S,BATS,289909
2021/07/22,SPY,S,C2,232809
2021/07/22,SPY,S,CBOE,363291
2021/07/22,SPY,S,EDGX,200680
2021/07/23,SPY,S,BATS,444909
2021/07/23,SPY,S,C2,388002
2021/07/23,SPY,S,CBOE,654496
2021/07/23,SPY,S,EDGX,349322
2021/07/26,SPY,S,BATS,262459
2021/07/26,SPY,S,C2,266579
2021/07/26,SPY,S,CBOE,417481
2021/07/26,SPY,S,EDGX,216587
2021/07/27,SPY,S,BATS,386280
2021/07/27,SPY,S,C2,259681
2021/07/27,SPY,S,CBOE,396299
2021/07/27,SPY,S,EDGX,195948
2021/07/28,SPY,S,BATS,342621
2021/07/28,SPY,S,C2,214595
2021/07/28,SPY,S,CBOE,340437
2021/07/28,SPY,S,EDGX,242634
2021/07/29,SPY,S,BATS,267635
2021/07/29,SPY,S,C2,211767
2021/07/29,SPY,S,CBOE,494684
2021/07/29,SPY,S,EDGX,162951
2021/07/30,SPY,S,BATS,408454
2021/07/30,SPY,S,C2,307220
2021/07/30,SPY,S,CBOE,647604
2021/07/30,SPY,S,EDGX,271381
2021/08/02,SPY,S,BATS,380637
2021/08/02,SPY,S,C2,274073
2021/08/02,SPY,S,CBOE,524107
2021/08/02,SPY,S,EDGX,240793
2021/08/03,SPY,S,BATS,360860
2021/08/03,SPY,S,C2,256375
2021/08/03,SPY,S,CBOE,496829
2021/08/03,SPY,S,EDGX,199826
2021/08/04,SPY,S,BATS,259262
2021/08/04,SPY,S,C2,206526
2021/08/04,SPY,S,CBOE,430382
2021/08/04,SPY,S,EDGX,193456
2021/08/05,SPY,S,BATS,162552
2021/08/05,SPY,S,C2,152698
2021/08/05,SPY,S,CBOE,310056
2021/08/05,SPY,S,EDGX,132490
2021/08/06,SPY,S,BATS,261405
2021/08/06,SPY,S,C2,231974
2021/08/06,SPY,S,CBOE,462928
2021/08/06,SPY,S,EDGX,229751
2021/08/09,SPY,S,BATS,196372
2021/08/09,SPY,S,C2,206527
2021/08/09,SPY,S,CBOE,421588
2021/08/09,SPY,S,EDGX,155506
2021/08/10,SPY,S,BATS,205907
2021/08/10,SPY,S,C2,176664
2021/08/10,SPY,S,CBOE,326023
2021/08/10,SPY,S,EDGX,157919
2021/08/11,SPY,S,BATS,247025
2021/08/11,SPY,S,C2,187126
2021/08/11,SPY,S,CBOE,479668
2021/08/11,SPY,S,EDGX,182094
2021/08/12,SPY,S,BATS,207473
2021/08/12,SPY,S,C2,177046
2021/08/12,SPY,S,CBOE,372078
2021/08/12,SPY,S,EDGX,152623
2021/08/13,SPY,S,BATS,238771
2021/08/13,SPY,S,C2,242177
2021/08/13,SPY,S,CBOE,393935
2021/08/13,SPY,S,EDGX,182324
2021/08/16,SPY,S,BATS,377293
2021/08/16,SPY,S,C2,332578
2021/08/16,SPY,S,CBOE,569037
2021/08/16,SPY,S,EDGX,267557
2021/08/17,SPY,S,BATS,503358
2021/08/17,SPY,S,C2,330517
2021/08/17,SPY,S,CBOE,776781
2021/08/17,SPY,S,EDGX,278175
2021/08/18,SPY,S,BATS,424007
2021/08/18,SPY,S,C2,331077
2021/08/18,SPY,S,CBOE,721628
2021/08/18,SPY,S,EDGX,309190
2021/08/19,SPY,S,BATS,456759
2021/08/19,SPY,S,C2,308160
2021/08/19,SPY,S,CBOE,830039
2021/08/19,SPY,S,EDGX,277925
2021/08/20,SPY,S,BATS,417816
2021/08/20,SPY,S,C2,328005
2021/08/20,SPY,S,CBOE,630339
2021/08/20,SPY,S,EDGX,275274
2021/08/23,SPY,S,BATS,396513
2021/08/23,SPY,S,C2,356511
2021/08/23,SPY,S,CBOE,602170
2021/08/23,SPY,S,EDGX,204923
2021/08/24,SPY,S,BATS,212083
2021/08/24,SPY,S,C2,181399
2021/08/24,SPY,S,CBOE,393028
2021/08/24,SPY,S,EDGX,121825
2021/08/25,SPY,S,BATS,282476
2021/08/25,SPY,S,C2,196505
2021/08/25,SPY,S,CBOE,473789
2021/08/25,SPY,S,EDGX,178204
2021/08/26,SPY,S,BATS,367658
2021/08/26,SPY,S,C2,297911
2021/08/26,SPY,S,CBOE,691682
2021/08/26,SPY,S,EDGX,223989
2021/08/27,SPY,S,BATS,446803
2021/08/27,SPY,S,C2,352876
2021/08/27,SPY,S,CBOE,662377
2021/08/27,SPY,S,EDGX,276531
2021/08/30,SPY,S,BATS,337596
2021/08/30,SPY,S,C2,319709
2021/08/30,SPY,S,CBOE,586260
2021/08/30,SPY,S,EDGX,189719
2021/08/31,SPY,S,BATS,276693
2021/08/31,SPY,S,C2,203554
2021/08/31,SPY,S,CBOE,461581
2021/08/31,SPY,S,EDGX,162034
2021/09/01,SPY,S,BATS,337498
2021/09/01,SPY,S,C2,247534
2021/09/01,SPY,S,CBOE,470982
2021/09/01,SPY,S,EDGX,203792
2021/09/02,SPY,S,BATS,312203
2021/09/02,SPY,S,C2,186715
2021/09/02,SPY,S,CBOE,441425
2021/09/02,SPY,S,EDGX,206629
2021/09/03,SPY,S,BATS,371920
2021/09/03,SPY,S,C2,221870
